instance,jobs,pivot,neighborhood,init,seed,completion,time
./instances/Benchmarks/ta105,200,first,exchange,random,3,1240755,8.360374
./instances/Benchmarks/ta105,200,first,exchange,random,4,1245348,8.989261
./instances/Benchmarks/ta105,200,first,exchange,random,5,1244748,9.661979
./instances/Benchmarks/ta105,200,first,exchange,random,6,1257343,6.629475
./instances/Benchmarks/ta105,200,first,exchange,random,7,1250154,9.524216
./instances/Benchmarks/ta105,200,first,exchange,random,8,1253367,9.276716
./instances/Benchmarks/ta105,200,first,exchange,random,9,1249525,10.054528
./instances/Benchmarks/ta105,200,first,exchange,random,10,1247074,7.334619
./instances/Benchmarks/ta105,200,first,exchange,srz,0,1252625,2.991857
./instances/Benchmarks/ta105,200,first,insert,random,1,1266017,15.442605
./instances/Benchmarks/ta105,200,first,insert,random,2,1262896,16.494283
./instances/Benchmarks/ta105,200,first,insert,random,3,1277795,14.694175
./instances/Benchmarks/ta105,200,first,insert,random,4,1262382,17.727248
./instances/Benchmarks/ta105,200,first,insert,random,5,1262593,17.799004
./instances/Benchmarks/ta105,200,first,insert,random,6,1265006,18.708118
./instances/Benchmarks/ta105,200,first,insert,random,7,1277550,15.831598
./instances/Benchmarks/ta105,200,first,insert,random,8,1256693,21.037976
./instances/Benchmarks/ta105,200,first,insert,random,9,1272574,14.672941
./instances/Benchmarks/ta105,200,first,insert,random,10,1274886,16.378915
./instances/Benchmarks/ta105,200,first,insert,srz,0,1252516,2.345896
./instances/Benchmarks/ta105,200,best,transpose,random,1,1487418,0.122541
./instances/Benchmarks/ta105,200,best,transpose,random,2,1479002,0.073337
./instances/Benchmarks/ta105,200,best,transpose,random,3,1465024,0.142270
./instances/Benchmarks/ta105,200,best,transpose,random,4,1498058,0.109950
./instances/Benchmarks/ta105,200,best,transpose,random,5,1488673,0.086568
./instances/Benchmarks/ta105,200,best,transpose,random,6,1490678,0.146898
./instances/Benchmarks/ta105,200,best,transpose,random,7,1491234,0.206253
./instances/Benchmarks/ta105,200,best,transpose,random,8,1487154,0.156703
./instances/Benchmarks/ta105,200,best,transpose,random,9,1502457,0.093716
./instances/Benchmarks/ta105,200,best,transpose,random,10,1497563,0.130193
./instances/Benchmarks/ta105,200,best,transpose,srz,0,1286065,0.005749
./instances/Benchmarks/ta105,200,best,exchange,random,1,1278711,3.524117
./instances/Benchmarks/ta105,200,best,exchange,random,2,1286379,3.558598
./instances/Benchmarks/ta105,200,best,exchange,random,3,1289294,2.774172
./instances/Benchmarks/ta105,200,best,exchange,random,4,1281925,4.271170
./instances/Benchmarks/ta105,200,best,exchange,random,5,1269949,3.577892
./instances/Benchmarks/ta105,200,best,exchange,random,6,1281411,3.547520
./instances/Benchmarks/ta105,200,best,exchange,random,7,1287051,3.155074
./instances/Benchmarks/ta105,200,best,exchange,random,8,1281106,4.488554
./instances/Benchmarks/ta105,200,best,exchange,random,9,1293012,1.039754
./instances/Benchmarks/ta105,200,best,exchange,random,10,1296993,3.479634
./instances/Benchmarks/ta105,200,best,exchange,srz,0,1270080,0.783627
./instances/Benchmarks/ta105,200,best,insert,random,1,1285381,5.882119
./instances/Benchmarks/ta105,200,best,insert,random,2,1280228,8.200171
./instances/Benchmarks/ta105,200,best,insert,random,3,1275604,6.972550
./instances/Benchmarks/ta105,200,best,insert,random,4,1293855,3.713670
./instances/Benchmarks/ta105,200,best,insert,random,5,1284530,6.439181
./instances/Benchmarks/ta105,200,best,insert,random,6,1280409,6.270434
./instances/Benchmarks/ta105,200,best,insert,random,7,1294490,5.294380
./instances/Benchmarks/ta105,200,best,insert,random,8,1287159,6.442993
./instances/Benchmarks/ta105,200,best,insert,random,9,1295259,5.521195
./instances/Benchmarks/ta105,200,best,insert,random,10,1291889,4.226613
./instances/Benchmarks/ta105,200,best,insert,srz,0,1253176,2.612603
./instances/Benchmarks/ta106,200,first,transpose,random,1,1482264,0.108466
./instances/Benchmarks/ta106,200,first,transpose,random,2,1482260,0.106958
./instances/Benchmarks/ta106,200,first,transpose,random,3,1503252,0.079636
./instances/Benchmarks/ta106,200,first,transpose,random,4,1488309,0.104661
./instances/Benchmarks/ta106,200,first,transpose,random,5,1508144,0.071835
./instances/Benchmarks/ta106,200,first,transpose,random,6,1476631,0.093332
./instances/Benchmarks/ta106,200,first,transpose,random,7,1498550,0.098165
./instances/Benchmarks/ta106,200,first,transpose,random,8,1507397,0.103461
./instances/Benchmarks/ta106,200,first,transpose,random,9,1458210,0.110215
./instances/Benchmarks/ta106,200,first,transpose,random,10,1501236,0.125204
./instances/Benchmarks/ta106,200,first,transpose,srz,0,1300126,0.005151
./instances/Benchmarks/ta106,200,first,exchange,random,1,1251901,8.925869
./instances/Benchmarks/ta106,200,first,exchange,random,2,1257507,9.345498
./instances/Benchmarks/ta106,200,first,exchange,random,3,1246589,9.411478
./instances/Benchmarks/ta106,200,first,exchange,random,4,1255561,9.781034
./instances/Benchmarks/ta106,200,first,exchange,random,5,1249827,9.113671
./instances/Benchmarks/ta106,200,first,exchange,random,6,1252662,8.988268
./instances/Benchmarks/ta106,200,first,exchange,random,7,1247026,10.298690
./instances/Benchmarks/ta106,200,first,exchange,random,8,1252772,11.009457
./instances/Benchmarks/ta106,200,first,exchange,random,9,1248622,6.954165
./instances/Benchmarks/ta106,200,first,exchange,random,10,1248244,9.673235
./instances/Benchmarks/ta106,200,first,exchange,srz,0,1258470,3.100189
./instances/Benchmarks/ta106,200,first,insert,random,1,1272185,18.891189
./instances/Benchmarks/ta106,200,first,insert,random,2,1265859,20.523944
./instances/Benchmarks/ta106,200,first,insert,random,3,1284817,16.103101
./instances/Benchmarks/ta106,200,first,insert,random,4,1281484,17.328044
./instances/Benchmarks/ta106,200,first,insert,random,5,1273784,15.551513
./instances/Benchmarks/ta106,200,first,insert,random,6,1279079,16.983873
./instances/Benchmarks/ta106,200,first,insert,random,7,1269006,18.329487
./instances/Benchmarks/ta106,200,first,insert,random,8,1272813,18.243888
./instances/Benchmarks/ta106,200,first,insert,random,9,1279680,18.927303
./instances/Benchmarks/ta106,200,first,insert,random,10,1282096,15.882882
./instances/Benchmarks/ta106,200,first,insert,srz,0,1257264,6.091757
./instances/Benchmarks/ta106,200,best,transpose,random,1,1510289,0.066782
./instances/Benchmarks/ta106,200,best,transpose,random,2,1478749,0.123629
./instances/Benchmarks/ta106,200,best,transpose,random,3,1507238,0.100565
./instances/Benchmarks/ta106,200,best,transpose,random,4,1470000,0.134106
./instances/Benchmarks/ta106,200,best,transpose,random,5,1492597,0.103552
./instances/Benchmarks/ta106,200,best,transpose,random,6,1498407,0.082984
./instances/Benchmarks/ta106,200,best,transpose,random,7,1475950,0.102460
./instances/Benchmarks/ta106,200,best,transpose,random,8,1476903,0.122565
./instances/Benchmarks/ta106,200,best,transpose,random,9,1467147,0.112732
./instances/Benchmarks/ta106,200,best,transpose,random,10,1503931,0.130111
./instances/Benchmarks/ta106,200,best,transpose,srz,0,1299937,0.010094
./instances/Benchmarks/ta106,200,best,exchange,random,1,1289973,3.003649
./instances/Benchmarks/ta106,200,best,exchange,random,2,1288789,3.646667
./instances/Benchmarks/ta106,200,best,exchange,random,3,1286486,3.443157
./instances/Benchmarks/ta106,200,best,exchange,random,4,1290033,2.767383
./instances/Benchmarks/ta106,200,best,exchange,random,5,1283681,1.146479
./instances/Benchmarks/ta106,200,best,exchange,random,6,1289155,3.081357
./instances/Benchmarks/ta106,200,best,exchange,random,7,1282883,3.868193
./instances/Benchmarks/ta106,200,best,exchange,random,8,1283431,4.051042
./instances/Benchmarks/ta106,200,best,exchange,random,9,1281095,3.674143
./instances/Benchmarks/ta106,200,best,exchange,random,10,1279567,3.687036
./instances/Benchmarks/ta106,200,best,exchange,srz,0,1272827,1.415610
./instances/Benchmarks/ta106,200,best,insert,random,1,1275492,8.221986
./instances/Benchmarks/ta106,200,best,insert,random,2,1286889,4.111863
./instances/Benchmarks/ta106,200,best,insert,random,3,1286619,5.997781
./instances/Benchmarks/ta106,200,best,insert,random,4,1302289,6.324028
./instances/Benchmarks/ta106,200,best,insert,random,5,1279581,7.074744
./instances/Benchmarks/ta106,200,best,insert,random,6,1284156,7.129179
./instances/Benchmarks/ta106,200,best,insert,random,7,1305801,3.435073
./instances/Benchmarks/ta106,200,best,insert,random,8,1284275,7.080286
./instances/Benchmarks/ta106,200,best,insert,random,9,1297952,6.223071
./instances/Benchmarks/ta106,200,best,insert,random,10,1276432,6.911614
./instances/Benchmarks/ta106,200,best,insert,srz,0,1272029,2.354801
./instances/Benchmarks/ta107,200,first,transpose,random,1,1469867,0.118729
./instances/Benchmarks/ta107,200,first,transpose,random,2,1484739,0.137189
./instances/Benchmarks/ta107,200,first,transpose,random,3,1498926,0.081694
./instances/Benchmarks/ta107,200,first,transpose,random,4,1483472,0.079154
./instances/Benchmarks/ta107,200,first,transpose,random,5,1512244,0.121414
./instances/Benchmarks/ta107,200,first,transpose,random,6,1488460,0.084438
./instances/Benchmarks/ta107,200,first,transpose,random,7,1473101,0.111951
./instances/Benchmarks/ta107,200,first,transpose,random,8,1493467,0.103163
./instances/Benchmarks/ta107,200,first,transpose,random,9,1518364,0.091730
./instances/Benchmarks/ta107,200,first,transpose,random,10,1489348,0.130889
./instances/Benchmarks/ta107,200,first,transpose,srz,0,1311358,0.007790
./instances/Benchmarks/ta107,200,first,exchange,random,1,1260695,8.270556
./instances/Benchmarks/ta107,200,first,exchange,random,2,1262451,9.946850
./instances/Benchmarks/ta107,200,first,exchange,random,3,1259738,10.743274
./instances/Benchmarks/ta107,200,first,exchange,random,4,1254575,9.033539
./instances/Benchmarks/ta107,200,first,exchange,random,5,1263767,10.027124
./instances/Benchmarks/ta107,200,first,exchange,random,6,1270504,9.928479
./instances/Benchmarks/ta107,200,first,exchange,random,7,1271360,8.010103
./instances/Benchmarks/ta107,200,first,exchange,random,8,1262625,6.927748
./instances/Benchmarks/ta107,200,first,exchange,random,9,1260298,8.841825
./instances/Benchmarks/ta107,200,first,exchange,random,10,1269589,9.604326
./instances/Benchmarks/ta107,200,first,exchange,srz,0,1270436,3.027454
./instances/Benchmarks/ta107,200,first,insert,random,1,1288531,17.651745
./instances/Benchmarks/ta107,200,first,insert,random,2,1299505,19.250100
./instances/Benchmarks/ta107,200,first,insert,random,3,1288489,21.004469
./instances/Benchmarks/ta107,200,first,insert,random,4,1280582,19.150049
./instances/Benchmarks/ta107,200,first,insert,random,5,1278594,17.813575
./instances/Benchmarks/ta107,200,first,insert,random,6,1280836,21.475797
./instances/Benchmarks/ta107,200,first,insert,random,7,1286685,19.964309
./instances/Benchmarks/ta107,200,first,insert,random,8,1280662,18.339765
./instances/Benchmarks/ta107,200,first,insert,random,9,1289304,18.245964
./instances/Benchmarks/ta107,200,first,insert,random,10,1292240,14.393090
./instances/Benchmarks/ta107,200,first,insert,srz,0,1268534,6.594153
./instances/Benchmarks/ta107,200,best,transpose,random,1,1510143,0.094612
./instances/Benchmarks/ta107,200,best,transpose,random,2,1524421,0.166505
./instances/Benchmarks/ta107,200,best,transpose,random,3,1531735,0.088939
./instances/Benchmarks/ta107,200,best,transpose,random,4,1494704,0.098285
./instances/Benchmarks/ta107,200,best,transpose,random,5,1466903,0.110855
./instances/Benchmarks/ta107,200,best,transpose,random,6,1518387,0.118206
./instances/Benchmarks/ta107,200,best,transpose,random,7,1490083,0.192885
./instances/Benchmarks/ta107,200,best,transpose,random,8,1487074,0.129183
./instances/Benchmarks/ta107,200,best,transpose,random,9,1497457,0.170301
./instances/Benchmarks/ta107,200,best,transpose,random,10,1500758,0.082456
./instances/Benchmarks/ta107,200,best,transpose,srz,0,1311333,0.010297
./instances/Benchmarks/ta107,200,best,exchange,random,1,1298650,3.337794
./instances/Benchmarks/ta107,200,best,exchange,random,2,1298386,3.543989
./instances/Benchmarks/ta107,200,best,exchange,random,3,1319890,2.737655
./instances/Benchmarks/ta107,200,best,exchange,random,4,1317798,2.748277
./instances/Benchmarks/ta107,200,best,exchange,random,5,1325068,3.255653
./instances/Benchmarks/ta107,200,best,exchange,random,6,1317080,2.751801
./instances/Benchmarks/ta107,200,best,exchange,random,7,1305188,3.275281
./instances/Benchmarks/ta107,200,best,exchange,random,8,1297918,2.324078
./instances/Benchmarks/ta107,200,best,exchange,random,9,1303995,3.697749
./instances/Benchmarks/ta107,200,best,exchange,random,10,1317985,3.748923
./instances/Benchmarks/ta107,200,best,exchange,srz,0,1283474,1.654560
./instances/Benchmarks/ta107,200,best,insert,random,1,1296931,7.875908
./instances/Benchmarks/ta107,200,best,insert,random,2,1305390,7.034155
./instances/Benchmarks/ta107,200,best,insert,random,3,1303012,5.208830
./instances/Benchmarks/ta107,200,best,insert,random,4,1288471,7.804066
./instances/Benchmarks/ta107,200,best,insert,random,5,1309258,7.465755
./instances/Benchmarks/ta107,200,best,insert,random,6,1291246,8.257923
./instances/Benchmarks/ta107,200,best,insert,random,7,1293940,5.922852
./instances/Benchmarks/ta107,200,best,insert,random,8,1329607,3.038625
./instances/Benchmarks/ta107,200,best,insert,random,9,1309061,6.572499
./instances/Benchmarks/ta107,200,best,insert,random,10,1304652,7.373574
./instances/Benchmarks/ta107,200,best,insert,srz,0,1281609,2.858346
./instances/Benchmarks/ta108,200,first,transpose,random,1,1470419,0.088191
./instances/Benchmarks/ta108,200,first,transpose,random,2,1441048,0.102951
./instances/Benchmarks/ta108,200,first,transpose,random,3,1451586,0.100516
./instances/Benchmarks/ta108,200,first,transpose,random,4,1470781,0.098849
./instances/Benchmarks/ta108,200,first,transpose,random,5,1492090,0.107289
./instances/Benchmarks/ta108,200,first,transpose,random,6,1484118,0.101357
./instances/Benchmarks/ta108,200,first,transpose,random,7,1472832,0.107204
./instances/Benchmarks/ta108,200,first,transpose,random,8,1471948,0.098668
./instances/Benchmarks/ta108,200,first,transpose,random,9,1518034,0.091154
./instances/Benchmarks/ta108,200,first,transpose,random,10,1490892,0.068303
./instances/Benchmarks/ta108,200,first,transpose,srz,0,1303796,0.001142
./instances/Benchmarks/ta108,200,first,exchange,random,1,1267391,8.226608
./instances/Benchmarks/ta108,200,first,exchange,random,2,1266397,7.131525
./instances/Benchmarks/ta108,200,first,exchange,random,3,1263195,9.793195
./instances/Benchmarks/ta108,200,first,exchange,random,4,1270134,8.390485
./instances/Benchmarks/ta108,200,first,exchange,random,5,1263809,7.511748
./instances/Benchmarks/ta108,200,first,exchange,random,6,1272426,8.269036
./instances/Benchmarks/ta108,200,first,exchange,random,7,1266625,8.630292
./instances/Benchmarks/ta108,200,first,exchange,random,8,1261600,11.166434
./instances/Benchmarks/ta108,200,first,exchange,random,9,1270399,8.454327
./instances/Benchmarks/ta108,200,first,exchange,random,10,1269198,9.726927
./instances/Benchmarks/ta108,200,first,exchange,srz,0,1272271,2.218540
./instances/Benchmarks/ta108,200,first,insert,random,1,1291548,14.994422
./instances/Benchmarks/ta108,200,first,insert,random,2,1284870,17.320740
./instances/Benchmarks/ta108,200,first,insert,random,3,1293532,13.712533
./instances/Benchmarks/ta108,200,first,insert,random,4,1291432,16.541839
./instances/Benchmarks/ta108,200,first,insert,random,5,1295420,14.996236
./instances/Benchmarks/ta108,200,first,insert,random,6,1289962,16.799541
./instances/Benchmarks/ta108,200,first,insert,random,7,1302420,13.921258
./instances/Benchmarks/ta108,200,first,insert,random,8,1280042,18.844736
./instances/Benchmarks/ta108,200,first,insert,random,9,1284538,18.302610
./instances/Benchmarks/ta108,200,first,insert,random,10,1287885,13.768747
./instances/Benchmarks/ta108,200,first,insert,srz,0,1266187,5.046251
./instances/Benchmarks/ta108,200,best,transpose,random,1,1543707,0.129255
./instances/Benchmarks/ta108,200,best,transpose,random,2,1500040,0.138123
./instances/Benchmarks/ta108,200,best,transpose,random,3,1496245,0.186266
./instances/Benchmarks/ta108,200,best,transpose,random,4,1517549,0.084148
./instances/Benchmarks/ta108,200,best,transpose,random,5,1502998,0.131127
./instances/Benchmarks/ta108,200,best,transpose,random,6,1488317,0.109511
./instances/Benchmarks/ta108,200,best,transpose,random,7,1481476,0.102026
./instances/Benchmarks/ta108,200,best,transpose,random,8,1501993,0.086628
./instances/Benchmarks/ta108,200,best,transpose,random,9,1468560,0.066975
./instances/Benchmarks/ta108,200,best,transpose,random,10,1486161,0.088472
./instances/Benchmarks/ta108,200,best,transpose,srz,0,1303796,0.002108
./instances/Benchmarks/ta108,200,best,exchange,random,1,1301700,1.820732
./instances/Benchmarks/ta108,200,best,exchange,random,2,1297259,3.890911
./instances/Benchmarks/ta108,200,best,exchange,random,3,1300379,3.503452
./instances/Benchmarks/ta108,200,best,exchange,random,4,1295879,3.945362
./instances/Benchmarks/ta108,200,best,exchange,random,5,1301469,2.807840
./instances/Benchmarks/ta108,200,best,exchange,random,6,1308402,3.360700
./instances/Benchmarks/ta108,200,best,exchange,random,7,1314462,2.827052
./instances/Benchmarks/ta108,200,best,exchange,random,8,1301702,3.344607
./instances/Benchmarks/ta108,200,best,exchange,random,9,1301240,3.488335
./instances/Benchmarks/ta108,200,best,exchange,random,10,1305047,2.812304
./instances/Benchmarks/ta108,200,best,exchange,srz,0,1289370,-1.199187
./instances/Benchmarks/ta108,200,best,insert,random,1,1308941,6.044038
./instances/Benchmarks/ta108,200,best,insert,random,2,1317534,6.396853
./instances/Benchmarks/ta108,200,best,insert,random,3,1291865,6.887691
./instances/Benchmarks/ta108,200,best,insert,random,4,1303689,6.031864
./instances/Benchmarks/ta108,200,best,insert,random,5,1295568,5.555352
./instances/Benchmarks/ta108,200,best,insert,random,6,1290977,8.511989
./instances/Benchmarks/ta108,200,best,insert,random,7,1308549,7.122537
./instances/Benchmarks/ta108,200,best,insert,random,8,1297236,7.607908
./instances/Benchmarks/ta108,200,best,insert,random,9,1300692,7.882992
./instances/Benchmarks/ta108,200,best,insert,random,10,1296786,4.011185
./instances/Benchmarks/ta108,200,best,insert,srz,0,1274096,2.173143
./instances/Benchmarks/ta109,200,first,transpose,random,1,1509483,0.087069
./instances/Benchmarks/ta109,200,first,transpose,random,2,1462798,0.108697
./instances/Benchmarks/ta109,200,first,transpose,random,3,1433990,0.091608
./instances/Benchmarks/ta109,200,first,transpose,random,4,1449942,0.075941
./instances/Benchmarks/ta109,200,first,transpose,random,5,1471877,0.120716
./instances/Benchmarks/ta109,200,first,transpose,random,6,1474431,0.110962
./instances/Benchmarks/ta109,200,first,transpose,random,7,1447943,0.123429
./instances/Benchmarks/ta109,200,first,transpose,random,8,1461395,0.101873
./instances/Benchmarks/ta109,200,first,transpose,random,9,1427843,0.118076
./instances/Benchmarks/ta109,200,first,transpose,random,10,1465517,0.108687
./instances/Benchmarks/ta109,200,first,transpose,srz,0,1307808,0.007816
./instances/Benchmarks/ta109,200,first,exchange,random,1,1254120,9.900393
./instances/Benchmarks/ta109,200,first,exchange,random,2,1253756,10.323291
./instances/Benchmarks/ta109,200,first,exchange,random,3,1256496,5.643209
./instances/Benchmarks/ta109,200,first,exchange,random,4,1253304,8.781094
./instances/Benchmarks/ta109,200,first,exchange,random,5,1250190,10.427081
./instances/Benchmarks/ta109,200,first,exchange,random,6,1250795,8.310803
./instances/Benchmarks/ta109,200,first,exchange,random,7,1258994,6.365567
./instances/Benchmarks/ta109,200,first,exchange,random,8,1258346,8.687344
./instances/Benchmarks/ta109,200,first,exchange,random,9,1260998,9.242315
./instances/Benchmarks/ta109,200,first,exchange,random,10,1260125,8.103564
./instances/Benchmarks/ta109,200,first,exchange,srz,0,1271977,2.223603
./instances/Benchmarks/ta109,200,first,insert,random,1,1279273,18.094692
./instances/Benchmarks/ta109,200,first,insert,random,2,1275515,21.510136
./instances/Benchmarks/ta109,200,first,insert,random,3,1274720,19.491107
./instances/Benchmarks/ta109,200,first,insert,random,4,1276819,14.912963
./instances/Benchmarks/ta109,200,first,insert,random,5,1283675,16.722344
./instances/Benchmarks/ta109,200,first,insert,random,6,1277721,18.867637
./instances/Benchmarks/ta109,200,first,insert,random,7,1281896,20.174977
./instances/Benchmarks/ta109,200,first,insert,random,8,1284021,17.522115
./instances/Benchmarks/ta109,200,first,insert,random,9,1279858,12.431537
./instances/Benchmarks/ta109,200,first,insert,random,10,1277763,19.319757
./instances/Benchmarks/ta109,200,first,insert,srz,0,1266292,4.290711
./instances/Benchmarks/ta109,200,best,transpose,random,1,1501997,-2.018960
./instances/Benchmarks/ta109,200,best,transpose,random,2,1468280,0.108048
./instances/Benchmarks/ta109,200,best,transpose,random,3,1473018,0.090487
./instances/Benchmarks/ta109,200,best,transpose,random,4,1503735,0.122942
./instances/Benchmarks/ta109,200,best,transpose,random,5,1464858,0.129993
./instances/Benchmarks/ta109,200,best,transpose,random,6,1541403,0.074384
./instances/Benchmarks/ta109,200,best,transpose,random,7,1464780,0.084829
./instances/Benchmarks/ta109,200,best,transpose,random,8,1483329,0.098247
./instances/Benchmarks/ta109,200,best,transpose,random,9,1480247,0.103948
./instances/Benchmarks/ta109,200,best,transpose,random,10,1495550,0.098396
./instances/Benchmarks/ta109,200,best,transpose,srz,0,1307708,0.011084
./instances/Benchmarks/ta109,200,best,exchange,random,1,1301391,2.965522
./instances/Benchmarks/ta109,200,best,exchange,random,2,1297439,3.043222
./instances/Benchmarks/ta109,200,best,exchange,random,3,1291437,3.464869
./instances/Benchmarks/ta109,200,best,exchange,random,4,1286764,3.682714
./instances/Benchmarks/ta109,200,best,exchange,random,5,1291906,3.280696
./instances/Benchmarks/ta109,200,best,exchange,random,6,1294378,3.614982
./instances/Benchmarks/ta109,200,best,exchange,random,7,1289571,3.545354
./instances/Benchmarks/ta109,200,best,exchange,random,8,1298721,3.943661
./instances/Benchmarks/ta109,200,best,exchange,random,9,1292714,1.536509
./instances/Benchmarks/ta109,200,best,exchange,random,10,1294099,3.430725
./instances/Benchmarks/ta109,200,best,exchange,srz,0,1267706,1.396189
./instances/Benchmarks/ta109,200,best,insert,random,1,1283174,7.062645
./instances/Benchmarks/ta109,200,best,insert,random,2,1299883,6.355968
./instances/Benchmarks/ta109,200,best,insert,random,3,1297369,6.711194
./instances/Benchmarks/ta109,200,best,insert,random,4,1288032,6.729133
./instances/Benchmarks/ta109,200,best,insert,random,5,1282290,4.870788
./instances/Benchmarks/ta109,200,best,insert,random,6,1304820,5.458564
./instances/Benchmarks/ta109,200,best,insert,random,7,1280754,7.433227
./instances/Benchmarks/ta109,200,best,insert,random,8,1289920,6.777470
./instances/Benchmarks/ta109,200,best,insert,random,9,1288966,4.273761
./instances/Benchmarks/ta109,200,best,insert,random,10,1307570,5.772228
./instances/Benchmarks/ta109,200,best,insert,srz,0,1267672,3.419975
./instances/Benchmarks/ta110,200,first,transpose,random,1,1487021,0.098334
./instances/Benchmarks/ta110,200,first,transpose,random,2,1485322,0.127496
./instances/Benchmarks/ta110,200,first,transpose,random,3,1480931,0.116471
./instances/Benchmarks/ta110,200,first,transpose,random,4,1495969,0.096529
./instances/Benchmarks/ta110,200,first,transpose,random,5,1481819,0.093925
./instances/Benchmarks/ta110,200,first,transpose,random,6,1469375,0.105450
./instances/Benchmarks/ta110,200,first,transpose,random,7,1499342,0.083192
./instances/Benchmarks/ta110,200,first,transpose,random,8,1485759,0.080042
./instances/Benchmarks/ta110,200,first,transpose,random,9,1448405,0.121064
./instances/Benchmarks/ta110,200,first,transpose,random,10,1481417,0.070084
./instances/Benchmarks/ta110,200,first,transpose,srz,0,1305309,0.005272
./instances/Benchmarks/ta110,200,first,exchange,random,1,1280943,8.840007
./instances/Benchmarks/ta110,200,first,exchange,random,2,1275185,9.232818
./instances/Benchmarks/ta110,200,first,exchange,random,3,1277208,7.786574
./instances/Benchmarks/ta110,200,first,exchange,random,4,1273005,7.645923
./instances/Benchmarks/ta110,200,first,exchange,random,5,1270263,10.076915
./instances/Benchmarks/ta110,200,first,exchange,random,6,1266827,8.586277
./instances/Benchmarks/ta110,200,first,exchange,random,7,1268655,10.887483
./instances/Benchmarks/ta110,200,first,exchange,random,8,1272585,10.199955
./instances/Benchmarks/ta110,200,first,exchange,random,9,1277558,6.832887
./instances/Benchmarks/ta110,200,first,exchange,random,10,1273002,9.312502
./instances/Benchmarks/ta110,200,first,exchange,srz,0,1289486,1.838470
./instances/Benchmarks/ta110,200,first,insert,random,1,1295165,19.693481
./instances/Benchmarks/ta110,200,first,insert,random,2,1289203,16.186182
./instances/Benchmarks/ta110,200,first,insert,random,3,1298980,15.776751
./instances/Benchmarks/ta110,200,first,insert,random,4,1302519,15.871036
./instances/Benchmarks/ta110,200,first,insert,random,5,1290395,17.177187
./instances/Benchmarks/ta110,200,first,insert,random,6,1298150,16.611806
./instances/Benchmarks/ta110,200,first,insert,random,7,1299763,13.915880
./instances/Benchmarks/ta110,200,first,insert,random,8,1288125,21.347325
./instances/Benchmarks/ta110,200,first,insert,random,9,1291919,14.935564
./instances/Benchmarks/ta110,200,first,insert,random,10,1311236,16.691382
./instances/Benchmarks/ta110,200,first,insert,srz,0,1278573,2.599478
./instances/Benchmarks/ta110,200,best,transpose,random,1,1472221,0.095100
./instances/Benchmarks/ta110,200,best,transpose,random,2,1462997,0.109578
./instances/Benchmarks/ta110,200,best,transpose,random,3,1502251,0.123519
./instances/Benchmarks/ta110,200,best,transpose,random,4,1479113,0.126869
./instances/Benchmarks/ta110,200,best,transpose,random,5,1493443,0.111087
./instances/Benchmarks/ta110,200,best,transpose,random,6,1492736,0.123793
./instances/Benchmarks/ta110,200,best,transpose,random,7,1491439,0.076203
./instances/Benchmarks/ta110,200,best,transpose,random,8,1493250,0.156388
./instances/Benchmarks/ta110,200,best,transpose,random,9,1518000,0.139304
./instances/Benchmarks/ta110,200,best,transpose,random,10,1513356,0.219489
./instances/Benchmarks/ta110,200,best,transpose,srz,0,1305171,0.010978
./instances/Benchmarks/ta110,200,best,exchange,random,1,1310446,1.264292
./instances/Benchmarks/ta110,200,best,exchange,random,2,1306472,3.481861
./instances/Benchmarks/ta110,200,best,exchange,random,3,1293989,3.974199
./instances/Benchmarks/ta110,200,best,exchange,random,4,1315177,2.932796
./instances/Benchmarks/ta110,200,best,exchange,random,5,1312959,3.388658
./instances/Benchmarks/ta110,200,best,exchange,random,6,1319743,3.759951
./instances/Benchmarks/ta110,200,best,exchange,random,7,1304897,3.314445
./instances/Benchmarks/ta110,200,best,exchange,random,8,1310945,2.690997
./instances/Benchmarks/ta110,200,best,exchange,random,9,1313312,3.214861
./instances/Benchmarks/ta110,200,best,exchange,random,10,1303614,1.321220
./instances/Benchmarks/ta110,200,best,exchange,srz,0,1298717,0.813238
./instances/Benchmarks/ta110,200,best,insert,random,1,1307161,8.159291
./instances/Benchmarks/ta110,200,best,insert,random,2,1306139,7.483890
./instances/Benchmarks/ta110,200,best,insert,random,3,1320055,6.736371
./instances/Benchmarks/ta110,200,best,insert,random,4,1319618,5.994771
./instances/Benchmarks/ta110,200,best,insert,random,5,1305964,5.127477
./instances/Benchmarks/ta110,200,best,insert,random,6,1287564,8.391761
./instances/Benchmarks/ta110,200,best,insert,random,7,1316603,7.025251
./instances/Benchmarks/ta110,200,best,insert,random,8,1317431,5.928607
./instances/Benchmarks/ta110,200,best,insert,random,9,1316691,5.524700
./instances/Benchmarks/ta110,200,best,insert,random,10,1306969,4.761029
./instances/Benchmarks/ta110,200,best,insert,srz,0,1288140,1.727531
